author,study_ID,species,red_list,sample_year,location,pop_ID,population_level,country,lat,lon,MPA,MPA2,air_temp,sand_temp,temp,egg_diameter_mm,egg_volume_cm3,egg_mass_g,hatchling_length_mm,hatchling_mass_g,clutch_size,clutch_mass_g,clutch_freq,pred_freq,total_clutch,pred_clutch,adult_length_cm,adult_mass_kg,pred_mass_kg,pub_year,notes,title,orig_author,orig_title,link
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,373.5977041,99.5890947,,108.8734904,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,347.2475867,97.03533226,,102.027543,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,311.5575267,96.11102829,,99.61523059,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,312.1836681,93.3202266,,92.54056503,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,357.0571354,93.31277254,,92.52208667,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,401.6697104,94.46815251,,95.41271198,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,383.5637882,95.16883456,,97.19178594,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,463.8664232,97.2485185,,102.588852,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,445.7083225,98.18176736,,105.0678388,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,553.769893,96.53590995,,100.7198155,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,482.3375946,94.91986881,,96.55738786,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,608.6616227,91.87562894,,89.00071545,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,616.9058179,95.13007342,,97.09285352,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,705.9222541,98.37110059,,105.5751023,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,750.3782938,100.224181,,110.6175346,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,768.1189669,101.1514666,,113.1939317,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,499.3477694,99.10308971,,107.5500636,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,490.1121837,100.2674146,,110.7368656,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,435.5857031,103.2997279,,119.300051,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,309.6791025,104.4834333,,122.7471092,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,291.8340725,104.0212814,,121.3942687,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,434.9595617,106.0905296,,127.5217397,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,380.537438,108.6577094,,135.376739,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,390.1382729,105.8654169,,126.8463471,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,372.188886,105.8683985,,126.8552787,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,327.002348,107.2712534,,131.0995114,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,380.9548656,106.7971749,,129.655844,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,335.7683277,108.2000298,,133.9556809,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,317.5580485,109.3658455,,137.5932003,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,335.0378294,111.4559651,,144.2616773,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,317.1406209,111.2263799,,143.5199226,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,280.9809549,112.3951772,,147.3200563,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,272.0062614,112.396668,,147.3249415,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,370.8322463,111.9151355,,145.7520753,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,424.106444,114.4644255,,154.1945476,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,397.1823637,114.4688979,,154.2096101,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,532.0114793,113.5162685,,151.0212121,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,585.6509262,114.4375908,,154.1041915,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,468.6146621,116.0849391,,159.7100992,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,540.5165667,115.6078789,,158.0743004,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,461.3618576,108.4117252,,134.6118598,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,497.9389512,105.3823935,,125.4044162,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,560.9183407,104.6742574,,123.3083273,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,498.4607357,103.0567254,,118.5996841,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,579.4416906,102.1130409,,115.9032753,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,605.6352726,105.3645037,,125.3512013,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,605.6352726,105.3645037,,125.3512013,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,515.1056614,108.867914,,136.0324246,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,560.2400209,107.6976259,,132.4061048,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,551.4740412,106.7688495,,129.5698906,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,533.6290112,106.3066975,,128.1723218,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,595.5126533,110.4824643,,141.1321855,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,612.8358988,113.2702844,,150.2044026,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,621.8105922,113.2687936,,150.1994603,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,694.4951735,109.3032313,,137.3963476,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,658.8051135,108.3789274,,134.5100723,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,793.4776937,108.1239984,,133.7204805,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,748.9172972,106.7360516,,129.4704085,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,713.1228803,106.2768812,,128.0824682,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,731.4896948,104.4133651,,122.5414225,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,677.8502478,103.4920428,,119.8560839,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,678.215497,101.8640751,,115.198096,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,858.0746152,100.2062912,,110.5681789,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,786.3814245,99.75308412,,109.3222383,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,1144.42995,103.8796541,,120.9814882,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,918.7059744,109.9636614,,139.4811968,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,846.9084268,109.9755879,,139.5190197,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,900.1304461,112.7574447,,148.5100174,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,855.152622,113.2300324,,150.0709958,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,837.2032351,113.2330141,,150.0808754,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,729.089486,115.1114383,,156.3827643,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,639.2381946,115.59148,,158.0182494,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,728.9329507,115.8091387,,158.7631709,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,800.1043569,118.5880139,,168.4591767,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,800.2087138,118.1228803,,166.8121789,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,1133.68119,111.7884164,,145.3398457,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,,,,,,,,,,,1195.199583,117.5921509,,164.9447589,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,42.06896552,38.98376261,,,,,,,,,,86.03626943,,75.5260223,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,43.2183908,42.26725387,,,,,,,,,,87.48704663,,78.75027428,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,42.06896552,38.98376261,,,,,,,,,,89.35233161,,83.01516002,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,39.42528736,32.08653775,,,,,,,,,,86.4507772,,76.43899002,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,38.04597701,28.83530032,,,,,,,,,,87.69430052,,79.21749517,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,37.70114943,28.05834357,,,,,,,,,,87.9015544,,79.68637532,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,40.68965517,35.27364045,,,,,,,,,,91.01036269,,86.92001607,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,41.03448276,36.17804928,,,,,,,,,,90.18134715,,84.95412706,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,38.27586207,29.36115922,,,,,,,,,,91.42487047,,87.91309492,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,38.50574713,29.89337283,,,,,,,,,,91.42487047,,87.91309492,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,40.8045977,35.57341483,,,,,,,,,,91.42487047,,87.91309492,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,41.03448276,36.17804928,,,,,,,,,,91.42487047,,87.91309492,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,42.75862069,40.93259866,,,,,,,,,,91.42487047,,87.91309492,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,43.10344828,41.93091126,,,,,,,,,,90.59585492,,85.93369859,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,37.81609195,28.31575797,,,,,,,,,,96.39896373,,100.3629917,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,39.08045977,31.25195921,,,,,,,,,,96.19170984,,99.82442023,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,38.3908046,29.6264693,,,,,,,,,,97.22797927,,102.5346928,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,39.88505747,33.22224082,,,,,,,,,,94.74093264,,96.10297329,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,40.8045977,35.57341483,,,,,,,,,,94.53367876,,95.57825163,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,41.26436782,36.78949643,,,,,,,,,,94.74093264,,96.10297329,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,40.68965517,35.27364045,,,,,,,,,,97.64248705,,103.6310186,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,39.54022989,32.36799701,,,,,,,,,,96.8134715,,101.4453554,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,39.88505747,33.22224082,,,,,,,,,,99.50777202,,108.6513662,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,40.8045977,35.57341483,,,,,,,,,,98.88601036,,106.962076,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,40.45977011,34.6791535,,,,,,,,,,101.5803109,,114.3974988,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,39.65517241,32.65109743,,,,,,,,,,103.0310881,,118.525938,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,38.73563218,30.43197933,,,,,,,,,,102.2020725,,116.1560787,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,37.93103448,28.57474196,,,,,,,,,,101.1658031,,113.2340443,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,36.89655172,26.2999907,,,,,,,,,,104.0673575,,121.5287421,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,36.55172414,25.56947774,,,,,,,,,,104.4818653,,122.7425039,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,36.89655172,26.2999907,,,,,,,,,,108.8341969,,135.9271238,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,37.01149425,26.54655151,,,,,,,,,,112.5647668,,147.8764021,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,38.3908046,29.6264693,,,,,,,,,,107.1761658,,130.8091808,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,38.73563218,30.43197933,,,,,,,,,,105.1036269,,124.5767345,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,38.3908046,29.6264693,,,,,,,,,,105.1036269,,124.5767345,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,39.77011494,32.93584378,,,,,,,,,,105.3108808,,125.1917754,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,41.03448276,36.17804928,,,,,,,,,,102.4093264,,116.7458521,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,41.37931034,37.09778671,,,,,,,,,,102.2020725,,116.1560787,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,41.26436782,36.78949643,,,,,,,,,,99.92227979,,109.786394,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,41.95402299,38.66509584,,,,,,,,,,98.2642487,,105.2886435,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,41.72413793,38.03298155,,,,,,,,,,96.39896373,,100.3629917,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,42.06896552,38.98376261,,,,,,,,,,96.8134715,,101.4453554,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,42.18390805,39.3041755,,,,,,,,,,95.98445596,,99.28758658,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,42.4137931,39.95025871,,,,,,,,,,94.74093264,,96.10297329,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,42.87356322,41.26358843,,,,,,,,,,95.15544041,,97.15759241,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,42.98850575,41.5963577,,,,,,,,,,96.39896373,,100.3629917,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,44.02298851,44.67214636,,,,,,,,,,94.53367876,,95.57825163,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,43.67816092,43.63061026,,,,,,,,,,97.64248705,,103.6310186,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,42.06896552,38.98376261,,,,,,,,,,97.64248705,,103.6310186,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,41.95402299,38.66509584,,,,,,,,,,98.47150259,,105.8446954,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,41.95402299,38.66509584,,,,,,,,,,99.50777202,,108.6513662,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,42.87356322,41.26358843,,,,,,,,,,100.5440415,,111.5022241,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,43.67816092,43.63061026,,,,,,,,,,98.2642487,,105.2886435,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,42.4137931,39.95025871,,,,,,,,,,101.373057,,113.8148796,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,41.72413793,38.03298155,,,,,,,,,,103.0310881,,118.525938,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,42.4137931,39.95025871,,,,,,,,,,104.2746114,,122.1347184,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,43.10344828,41.93091126,,,,,,,,,,103.238342,,119.1228946,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,42.87356322,41.26358843,,,,,,,,,,101.5803109,,114.3974988,,,,,,
Ekanayake,58,Chelonia_mydas,Endangered,2003-2008,Kosgoda Rookery,CM_24,within population,Sri Lanka,,,,,,,,43.67816092,43.63061026,,,,,,,,,,100.1295337,,110.3565638,,,,,,
